id,source,make,model,title,year,mileage,engine,gearbox,power_ps,power_kw,currency,price,estimated_price,cc,url,location,equipment,seller_name,seller_url,range,consumption_fuel,consumption_kw,co2,days_in_sale,ranges,rating
5241996,autouncle.ro,BMW,X6,BMW X6 XDRIVE30D,2024,15500,Hybrid,Automatic,286,210,EUR,74680,83071.0,3000.0,,,"4-wheel drive, Parking sensor, Trailer coupling, GPS, Sport package, Sport seats",Bavariaused.com,,,,,191.0,77.0,,
5142083,autouncle.ro,BMW,M850,BMW M850 XDRIVE,2024,25600,Petrol,Automatic,530,389,EUR,70080,78420.0,4400.0,,,"4-wheel drive, Parking sensor, GPS, Sport package",Bavariaused.com,,,,,242.0,163.0,,
5201791,autouncle.ro,BMW,X7,BMW X7 XDRIVE40D,2024,7026,Hybrid,Automatic,352,258,EUR,86380,94581.0,3000.0,,,"4-wheel drive, Glass roof, Parking sensor, Trailer coupling, Sunroof, GPS, Sport package",Bavariaused.com,,,,,206.0,117.0,,
5288045,autouncle.ro,BMW,X6,BMW X6 XDRIVE30D,2024,6100,Hybrid,Automatic,286,210,EUR,77980,84574.0,3000.0,,,"4-wheel drive, Aircon, Parking sensor, Trailer coupling, Sunroof, GPS, Sport package",Bavariaused.com,,,,,193.0,19.0,,
5276444,autouncle.ro,BMW,X6,BMW X6 XDRIVE30D,2024,6000,Hybrid,Automatic,286,210,EUR,76980,84590.0,3000.0,,,"4-wheel drive, Parking sensor, Trailer coupling, Sunroof, GPS",Bavariaused.com,,,,,192.0,34.0,,
5276437,autouncle.ro,BMW,X6,BMW X6 XDRIVE30D,2024,12100,Hybrid,Automatic,286,210,EUR,76980,83615.0,3000.0,,,"4-wheel drive, Parking sensor, Trailer coupling, Sunroof, GPS, Sport package",Bavariaused.com,,,,,192.0,34.0,,
5170088,autouncle.ro,Porsche,Cayenne,Porsche Cayenne Coupé,2024,10000,Petrol,Automatic,353,259,EUR,120650,126431.0,3000.0,,,"Glass roof, Parking sensor, Distance control, One owner",Porsche.ro,,,,,0.0,140.0,,
5273311,autouncle.ro,BMW,740,BMW 740 D XDRIVE,2024,25200,Diesel,Automatic,299,219,EUR,95176,104604.0,3000.0,,,"4-wheel drive, Glass roof, Parking sensor, Sunroof, GPS, Sport package",Bmw,,,6.5,,172.0,38.0,,
5205678,autouncle.ro,BMW,X7,BMW X7 40d M-Sport Exklusiv Kristal SkyL. h&k SoftCl,2024,11208,Diesel,Automatic,352,258,EUR,111288,117626.0,3000.0,,,Sport package,Leasingsh.ro,,,,,0.0,115.0,,
5183006,autouncle.ro,Mercedes,G500,Mercedes G500 ClasaAMG-L V8 Burm. Schiebed. 360Grad Massage A,2024,6500,Petrol,Automatic,421,309,EUR,192229,205683.0,4000.0,,,,Leasingsh.ro,,,,,0.0,126.0,,
15930229,autouncle.fr,Maserati,Granturismo,Maserati Granturismo 4.7 V8 460ch Sport BVA 2014 entretien,2014,69400,Petrol,Automatic,451,331,EUR,69990,74611.0,4700.0,,,"Climate control, Parking sensor, Isofix, GPS, ESP, Traction control, Xenon headlights, Electric seat, Rain sensor, Distance control",Autoscout24,,,,,0.0,80.0,,
15821424,autouncle.fr,Jaguar,F-Type,Jaguar F-Type Coupé V8 R 5.0 550 Suralimenté A,2014,58950,Petrol,Automatic,551,405,EUR,54990,62934.0,5000.0,,,"Aircon, Stop&Go, ESP, Traction control, Xenon headlights, Auto dimming mirror, Sport seats",Autoscout24,,,10.7,,255.0,109.0,,
14294080,autouncle.fr,Porsche,911 Carrera,Porsche 911 Carrera 3.4 Carrera 350cv,2014,120000,Petrol,Automatic,349,256,EUR,68900,73984.0,3400.0,,,"Full leather, Climate control, Sunroof, GPS, Xenon headlights, Sport package, Distance control",Autoscout24,,,,,194.0,345.0,,
14639599,autouncle.fr,Bentley,Flying Spur,Bentley Flying Spur 6.0 W12 BY MULLINER *** 88TKM / FULL OPTION ***,2014,88200,Petrol,Automatic,625,459,EUR,67950,76841.0,6000.0,,,"Glass roof, Climate control, Parking sensor, Sunroof, GPS, ESP, Traction control, Xenon headlights, Sport package, Electric seat, Sport seats, Rain sensor, Distance control",Autoscout24,,,14.7,,343.0,292.0,,
13519309,autouncle.fr,Audi,RS7,Audi RS7 4.0 V8 TFSI 560CH QUATTRO TIPTRONIC,2014,97200,Petrol,Automatic,560,411,EUR,52900,58591.0,4000.0,,,4-wheel drive,Autoscout24,,,,,229.0,417.0,,
15597721,autouncle.fr,Mercedes,S63 AMG,Mercedes S63 AMG ClasseAMG L 4Matic Speedshift MCT AMG,2014,93800,Petrol,Automatic,585,430,EUR,54000,59267.0,5500.0,,,"4-wheel drive, Cruise control, Glass roof, Climate control, Sunroof, Lane warning, Isofix, GPS, ESP, Traction control, Electric seat, Sport seats, Rain sensor",Auto-selection.com,,,10.1,,242.0,149.0,,
12646420,autouncle.fr,Bentley,Continental GT,Bentley Continental GT V8S 4.0 528 ch,2014,73300,Petrol,Automatic,529,389,EUR,80000,87133.0,4000.0,,,"Climate control, Parking sensor, Stop&Go, GPS, ESP, Traction control, Headup display, Electric seat, Sport seats, Rain sensor, Distance control",Autoscout24,,,10.7,,250.0,516.0,,
16337565,autouncle.fr,Porsche,911 Carrera,Porsche 911 Carrera Coupé 3.4i 350 PDK,2014,70500,Petrol,Automatic,349,256,EUR,77990,85011.0,3400.0,,,,Autoscout24,,,,,0.0,6.0,,
8083734,autouncle.fr,Porsche,911 Carrera,Porsche 911 Carrera 991 350ch/ PDK/ 1ère main/ approved,2014,98479,Petrol,Automatic,350,257,EUR,73990,78628.0,3400.0,,,"Xenon headlights, One owner",Auto-selection.com,,,,,194.0,978.0,,
16272473,autouncle.fr,Porsche,911 Carrera,Porsche 911 Carrera 3.4 PDK 350CH COUPE /Toit panoramique/échappement sp,2014,50500,Petrol,Automatic,350,257,EUR,84999,90076.0,3400.0,,,"Glass roof, Aircon, Parking sensor, GPS, Xenon headlights, Sport package, Auto dimming mirror, Sport seats, Rain sensor, Distance control",Auto-selection.com,,,,,0.0,19.0,,
16242157,autouncle.fr,Porsche,911 GT3,Porsche 911 GT3 911 991.1PDKAPPROVED 12/26KERAMIKLIFTCARBON,2014,36150,Petrol,Automatic,476,350,EUR,121990,131902.0,3800.0,,,"Climate control, GPS, ESP, Traction control, Xenon headlights, Sport package, Electric seat, Auto dimming mirror, Sport seats, Rain sensor, Distance control",Autoscout24,,,12.4,,289.0,23.0,,
15873687,autouncle.fr,Porsche,911 GT3,Porsche 911 GT3 911 991.13.8L 475CV PDK,2014,30750,Petrol,Automatic,476,350,EUR,126990,135776.0,3800.0,,,,Autoscout24,,,,,289.0,93.0,,
15825018,autouncle.fr,Porsche,911,Porsche 911 Targa4S 3.8i 400 PDK,2014,35430,Petrol,Automatic,400,294,EUR,120000,131310.0,3800.0,,,"Climate control, Parking sensor, Stop&Go, Isofix, GPS, ESP, Traction control, Xenon headlights, Electric seat, Auto dimming mirror, Sport seats, Distance control",Autoscout24,,,9.2,,214.0,108.0,,
15431715,autouncle.fr,Porsche,911 Turbo S,Porsche 911 Turbo S Coupe 3.8i 560 PDK A,2014,69296,Petrol,Automatic,560,411,EUR,123990,130987.0,3800.0,,,"4-wheel drive, Climate control, Parking sensor, Stop&Go, GPS, ESP, Traction control, Xenon headlights, Sport package, Electric seat, Sport seats, Rain sensor, Distance control",Autoscout24,,,9.7,,227.0,177.0,,
15616036,autouncle.fr,Ferrari,California,Ferrari California T POWER WARRANTY ATELIER CARBON FULL OP,2014,29950,Petrol,Automatic,560,411,EUR,139990,151170.0,3900.0,,,"Climate control, Parking sensor, Sunroof, Isofix, ESP, Traction control, Xenon headlights, Sport package, Electric seat, Sport seats, Rain sensor, Distance control, One owner",Autoscout24,,,11.7,,250.0,144.0,,
16207937,autouncle.fr,Porsche,911,Porsche 911 Targa4 3.4i 350 PDK,2014,39000,Petrol,Automatic,349,256,EUR,112000,118634.0,3400.0,,,"Climate control, Parking sensor, Sunroof, Stop&Go, GPS, ESP, Traction control, Xenon headlights, Electric seat, Sport seats, Distance control",Autoscout24,,,8.7,,204.0,31.0,,
16135976,autouncle.fr,Porsche,911 GT3,Porsche 911 GT3 911 3.8iPDK Garantie Approved 12 mois,2014,26997,Petrol,Automatic,476,350,EUR,128891,138469.0,3800.0,,,"Climate control, ESP, Traction control, Xenon headlights, Sport package, Sport seats",Autoscout24,,,12.4,,289.0,43.0,,
16313154,autouncle.fr,Ferrari,F12,Ferrari F12 Berlinetta V12 6.0 740ch,2014,13403,Petrol,Automatic,741,545,EUR,261100,270549.0,6000.0,,,"4-wheel drive, Climate control, Parking sensor, GPS, ESP, Traction control, Xenon headlights, Electric seat, Auto dimming mirror, Rain sensor, Distance control",Auto-selection.com,,,,,0.0,11.0,,
16260168,autouncle.fr,Porsche,911 Turbo,Porsche 911 Turbo 3.8i 520 PDK,2014,69129,Petrol,Automatic,521,383,EUR,118500,124539.0,3800.0,,,"4-wheel drive, Climate control, Parking sensor, GPS, ESP, Traction control, Xenon headlights, Driver alert, Sport package, Electric seat, Auto dimming mirror, Sport seats, Rain sensor, Distance control",Auto-selection.com,,,,,0.0,21.0,,
16260164,autouncle.fr,Porsche,911,Porsche 911 3.8i 475 PDK,2014,38150,Petrol,Automatic,476,350,EUR,137200,148019.0,3800.0,,,"Climate control, GPS, ESP, Traction control, Sport package, Electric seat, Auto dimming mirror, Sport seats, Rain sensor, Distance control",Auto-selection.com,,,,,0.0,21.0,,
16267542,autouncle.fr,Mercedes,C63S AMG,Mercedes C63S AMG C 63 AMGAmg V8 4.0 Biturbo 510 ch Edition One Speeds,2015,69990,Petrol,Automatic,511,375,EUR,56990,61850.0,4000.0,,,"Climate control, Sport seats",Autoscout24,,,,,0.0,20.0,,
15479138,autouncle.fr,BMW,i8,BMW i8 i8 CoupéCOUPE I12 Pure Impulse PHASE 1,2015,27501,Hybrid,Automatic,231,169,EUR,64990,72266.0,1500.0,,,"Climate control, Parking sensor, Isofix, GPS, Headup display, Electric seat, Rain sensor, Distance control",Autoscout24,,,,,49.0,169.0,,
16202730,autouncle.fr,Maserati,Granturismo,Maserati Granturismo 4.7i V8 460 COUPE Sport PHASE 2 LIVRAISON/REPRISE/LOA/CREDIT,2015,72430,Petrol,Automatic,461,339,EUR,69990,78809.0,4700.0,,,,Autoscout24,,,,,331.0,32.0,,
15492621,autouncle.fr,Dodge,Challenger,Dodge Challenger HELLCAT V8 6.2 707ch BVA8,2015,72500,Petrol,Automatic,707,519,EUR,68990,75757.0,6200.0,,,,Autoscout24,,,,,0.0,167.0,,
15964159,autouncle.fr,Audi,RS6,Audi RS6 Avant Quattro 4.0i V8 TFSI - 560 - BVA Tiptronic,2015,89800,Petrol,Automatic,560,411,EUR,54980,61914.0,4000.0,,,4-wheel drive,Autoscout24,,,9.6,,223.0,72.0,,
13605641,autouncle.fr,Land Rover,Range Rover,Land Rover Range Rover SUPERCHARGED AUTOBIOGRAPHY (MY 2016 - Euro6),2015,34800,Petrol,Automatic,510,375,EUR,59800,65532.0,5000.0,,,"4-wheel drive, Glass roof, Climate control, Parking sensor, Sunroof, Stop&Go, Lane warning, Isofix, GPS, ESP, Traction control, Xenon headlights, Electric seat, Rain sensor, Distance control",Autoscout24,,,13.1,,299.0,409.0,,
16298851,autouncle.fr,Mercedes,S500,Mercedes S500 ClasseCOUPE 4.7 500 455CH 4MATIC 7G-TRONIC,2015,56608,Petrol,Automatic,455,334,EUR,54990,62122.0,4700.0,,,"4-wheel drive, Glass roof, Climate control, Stop&Go, Lane warning, Isofix, GPS, ESP, Traction control",Auto-selection.com,,,,,0.0,15.0,,
16253966,autouncle.fr,Porsche,Cayenne GTS,Porsche Cayenne GTS 3.6 V6 440 ch,2015,78706,Petrol,Automatic,441,324,EUR,52400,56872.0,3600.0,,,"4-wheel drive, Glass roof, Climate control, Parking sensor, Sunroof, Stop&Go, Isofix, GPS, ESP, Traction control, Driver alert, Electric seat, Auto dimming mirror, Sport seats, Rain sensor, Distance control",Auto-selection.com,,,,,0.0,21.0,,
15980581,autouncle.fr,Mercedes,C63S AMG,Mercedes C63S AMG Classe C 63 AMG- BVA Speedshift MCT 510CH GTIE 12M,2015,73000,Petrol,Automatic,510,375,EUR,53490,58369.0,4000.0,,,"Cruise control, Climate control, Parking sensor, Isofix, ESP, Traction control, Sport seats, Rain sensor",Auto-selection.com,,,,,200.0,68.0,,
3333518,autouncle.fr,Porsche,Panamera S E-Hybrid,Porsche Panamera S E-Hybrid 4 E-,2015,81000,Hybrid,Automatic,416,305,EUR,55990,63787.0,3000.0,,,"Climate control, Parking sensor, Sunroof, Stop&Go, Isofix, GPS, ESP, Traction control, Xenon headlights, Sport package, Electric seat, Auto dimming mirror, Sport seats, Rain sensor, Distance control",Auto-selection.com,,,3.1,,71.0,1384.0,,
778460,autouncle.fr,Maserati,Quattroporte,Maserati Quattroporte 3.0 V6 D 275,2015,25600,Diesel,Automatic,275,202,EUR,55000,59554.0,3000.0,,,"Particle filter, Climate control, Parking sensor, Stop&Go, Isofix, GPS, ESP, Traction control, Xenon headlights, Driver alert, Electric seat, Rain sensor, Distance control",Auto-selection.com,,,6.2,,163.0,1643.0,,
16336045,autouncle.fr,BMW,M4,BMW M4 431 ch M BVA,2015,33000,Petrol,Automatic,431,317,EUR,55990,64266.0,3000.0,,,"4-wheel drive, Climate control, Parking sensor, Stop&Go, Lane warning, GPS, ESP, Traction control, Headup display, Driver alert, Electric seat, Auto dimming mirror, Sport seats, Rain sensor, Distance control",Auto-selection.com,,,8.3,,194.0,6.0,,
16244341,autouncle.fr,Porsche,Cayman GT4,Porsche Cayman GT4 / MANUAL CARBON CUP SEATS BELGIAN CAR,2015,41983,Petrol,Manual,385,283,EUR,89950,97576.0,3800.0,,,"Climate control, Parking sensor, ESP, Traction control, Xenon headlights, Sport package, Auto dimming mirror, Sport seats, Rain sensor, Distance control, One owner",Autoscout24,,,10.3,,238.0,23.0,,
15452649,autouncle.fr,Maserati,Granturismo,Maserati Granturismo V8 4.7 460ch BVA6,2015,26900,Petrol,Automatic,460,338,EUR,81990,88537.0,4700.0,,,,Autoscout24,,,,,0.0,173.0,,
15711882,autouncle.fr,Bentley,Continental GT,Bentley Continental GT V8 S 4.0i Biturbo 528 ch Concours series,2015,64000,Petrol,Automatic,528,388,EUR,89900,96459.0,4000.0,,,"Aircon, Parking sensor, GPS, Xenon headlights, Distance control",Autoscout24,,,,,250.0,129.0,,
15732118,autouncle.fr,Porsche,Cayman GT4,Porsche Cayman GT4 981 3.8 FLAT-6 385CH BVM,2015,48700,Petrol,Manual,385,283,EUR,89990,95889.0,3800.0,,,,Auto-selection.com,,,10.3,,238.0,124.0,,
16109773,autouncle.fr,Ferrari,California,Ferrari California T V8 4.0 560ch,2015,18650,Petrol,Automatic,560,411,EUR,148900,157046.0,3900.0,,,"Aircon, Parking sensor, GPS, Electric seat, Rain sensor, Distance control",Autoscout24,,,,,251.0,48.0,,
15498849,autouncle.fr,Maserati,GranCabrio,Maserati GranCabrio 4.7 V8 460 MC A,2015,28500,Petrol,Automatic,460,338,EUR,99990,109894.0,4700.0,,,"Climate control, Parking sensor, Isofix, GPS, Xenon headlights, Electric seat, Sport seats, Rain sensor, Distance control",Autoscout24,,,14.5,,337.0,166.0,,
15866744,autouncle.fr,Lamborghini,Huracán,Lamborghini Huracán Huracán 5.2 V10,2015,21000,Petrol,Automatic,610,448,EUR,209980,219233.0,5200.0,,,"Parking sensor, GPS, Electric seat, Sport seats",Autoscout24,,,12.5,,290.0,94.0,,
14836763,autouncle.fr,Porsche,911 Carrera 4 GTS,Porsche 911 Carrera 4 GTS 911 911 Type 991 GTS PDK,2015,56000,Petrol,Automatic,430,316,EUR,115990,123091.0,3800.0,,,,Autoscout24,,,,,0.0,267.0,,
15569205,autouncle.fr,Lamborghini,Huracán,Lamborghini Huracán LP610,2015,13500,Petrol,Automatic,610,448,EUR,219000,229864.0,5200.0,,,"Parking sensor, GPS, Electric seat",Autoscout24,,,,,339.0,151.0,,
16264287,autouncle.fr,Porsche,911,Porsche 911 4S 3.8i 400,2015,62481,Petrol,Automatic,400,294,EUR,104500,114727.0,3800.0,,,"4-wheel drive, Climate control, Parking sensor, Stop&Go, Isofix, GPS, ESP, Traction control, Xenon headlights, Driver alert, Sport package, Electric seat, Auto dimming mirror, Sport seats, Rain sensor, Distance control",Auto-selection.com,,,,,0.0,20.0,,
16294242,autouncle.fr,Porsche,911 GT3 RS,Porsche 911 GT3 RS 911991.1,2015,45000,Petrol,Manual,500,367,EUR,159991,169520.0,4000.0,,,"Cruise control, GPS, Xenon headlights",classic-trader.com,,,,,0.0,16.0,,
16264537,autouncle.fr,Porsche,911,Porsche 911 3.8i 475 PDK,2015,35649,Petrol,Automatic,476,350,EUR,136100,143863.0,3800.0,,,"4-wheel drive, Climate control, GPS, ESP, Traction control, Xenon headlights, Sport package, Electric seat, Auto dimming mirror, Sport seats",Auto-selection.com,,,,,0.0,20.0,,
16264282,autouncle.fr,Porsche,911,Porsche 911 3.8i 475 PDK,2015,48500,Petrol,Automatic,476,350,EUR,129500,138459.0,3800.0,,,"4-wheel drive, Climate control, GPS, ESP, Traction control, Driver alert, Sport package, Electric seat, Auto dimming mirror, Sport seats, Rain sensor",Auto-selection.com,,,,,0.0,20.0,,
15678979,autouncle.fr,Porsche,911 Carrera GTS,Porsche 911 Carrera GTS 911PDK,2015,57032,Petrol,Automatic,430,316,EUR,117990,126391.0,3800.0,,,"Aircon, Isofix, ESP, Xenon headlights, Electric seat, Sport seats, Distance control",Auto-selection.com,,,,,207.0,135.0,,
16334164,autouncle.fr,Porsche,911,Porsche 911 3.4i 350 PDK,2015,63000,Petrol,Automatic,349,256,EUR,94300,103334.0,3400.0,,,"4-wheel drive, Climate control, Parking sensor, Stop&Go, Isofix, GPS, ESP, Traction control, Xenon headlights, Driver alert, Sport package, Electric seat, Auto dimming mirror, Sport seats, Rain sensor, Distance control",Auto-selection.com,,,,,0.0,6.0,,
16342799,autouncle.fr,Audi,RS6,Audi RS6 4.0 V8 TFSI 605CH PERFORMANCE,2016,115500,Petrol,Automatic,606,445,EUR,55990,62103.0,4000.0,,,,Autoscout24,,,,,223.0,5.0,,
15488910,autouncle.fr,Jaguar,F-Type,Jaguar F-Type 5.0 R V8 AWD Coupe 550 ch,2016,43709,Petrol,Automatic,551,405,EUR,68990,75439.0,5000.0,,,"4-wheel drive, Glass roof, Climate control, Parking sensor, Stop&Go, ESP, Traction control, Xenon headlights, Sport package, Sport seats, Rain sensor",Autoscout24,,,11.3,,269.0,167.0,,
10467223,autouncle.fr,Mercedes,S500,Mercedes S500 Classe Coupé 4-Matic,2016,49500,Petrol,Automatic,455,334,EUR,65990,74726.0,4700.0,,,"4-wheel drive, Glass roof, Climate control, Parking sensor, Stop&Go, Lane warning, Isofix, GPS, ESP, Traction control, Electric seat, Rain sensor, Distance control",Autoscout24,,,9.4,,219.0,817.0,,
16346278,autouncle.fr,Audi,RS6,Audi RS6 TIPTRONIC 8,2016,88900,Petrol,Automatic,605,444,EUR,63900,69833.0,4000.0,,,"Climate control, Parking sensor, Sport package, Electric seat, Sport seats, Rain sensor, Distance control",Autoscout24,,,9.6,,223.0,4.0,,
16235190,autouncle.fr,Mercedes,C63 AMG,Mercedes C63 AMG AMG Classe Coupé Mercedes-AMG SPEEDSHIFT MCT,2016,46000,Petrol,Automatic,476,350,EUR,58900,63538.0,4000.0,,,"Climate control, Parking sensor, Sunroof, Isofix, GPS, ESP, Traction control, Electric seat, Auto dimming mirror, Sport seats, Rain sensor, Distance control",Autoscout24,,,8.9,,209.0,25.0,,
16336574,autouncle.fr,Chevrolet,Corvette,Chevrolet Corvette CABRIOLET V8 6.2 L LT 1,2016,29919,Petrol,Manual,466,342,EUR,69900,74943.0,6200.0,,,"Climate control, Parking sensor, GPS, ESP, Traction control, Xenon headlights, Headup display, Electric seat, Sport seats, Rain sensor, Distance control",Auto-selection.com,,,,,283.0,6.0,,
16212098,autouncle.fr,Mercedes,C63S AMG,Mercedes C63S AMG Classe CCoupé AMG 510Ch Speedshift,2016,65000,Petrol,Automatic,510,375,EUR,64990,72712.0,4000.0,,,"Climate control, Stop&Go, GPS, ESP, Traction control, Auto dimming mirror, Distance control",Auto-selection.com,,,,,0.0,30.0,,
16240455,autouncle.fr,Audi,RS6,Audi RS6 AVANT 4.0 V8 TFSI 605CH PERFORMANCE QUATTRO TIPTRONIC,2016,89999,Petrol,Automatic,605,444,EUR,63890,69505.0,4000.0,,,"4-wheel drive, Aircon, Parking sensor, Isofix, GPS, Sport seats, Distance control",Auto-selection.com,,,9.6,,223.0,23.0,,
16263740,autouncle.fr,Porsche,Cayenne GTS,Porsche Cayenne GTS 3.6 V6 440 ch,2016,49359,Petrol,Automatic,441,324,EUR,65900,70787.0,3600.0,,,"4-wheel drive, Climate control, Parking sensor, Stop&Go, Isofix, GPS, ESP, Traction control, Driver alert, Sport package, Electric seat, Auto dimming mirror, Sport seats, Rain sensor, Distance control",Auto-selection.com,,,,,0.0,20.0,,
16189308,autouncle.fr,BMW,M4,BMW M4 431 ch M BVA,2016,45000,Petrol,Automatic,431,317,EUR,56400,61940.0,3000.0,,,"4-wheel drive, Climate control, Parking sensor, Stop&Go, Isofix, GPS, ESP, Traction control, Headup display, Driver alert, Sport package, Electric seat, Auto dimming mirror, Sport seats, Rain sensor, Distance control",Auto-selection.com,,,,,0.0,34.0,,
15994806,autouncle.fr,Audi,RS7,Audi RS7 4.0 TFSI 605 PERFORMANCE QUATTRO TIPTRONIC MILLTEK,2016,109900,Petrol,Automatic,605,444,EUR,59900,66719.0,4000.0,,,"4-wheel drive, Parking sensor, Sunroof, Isofix, GPS, ESP, Traction control, Electric seat, Sport seats, Rain sensor, Distance control",Auto-selection.com,,,,,0.0,67.0,,
15719173,autouncle.fr,Audi,RS6,Audi RS6 AVANT 4.0 V8 TFSI 605 PERFORMANCE QUATTRO TIPTRONIC,2016,104500,Petrol,Automatic,606,445,EUR,59900,65383.0,4000.0,,,"4-wheel drive, Climate control, Parking sensor, Lane warning, Isofix, GPS, ESP, Traction control, Headup display, Sport seats, Rain sensor, Distance control",Auto-selection.com,,,9.6,,223.0,128.0,,
13513703,autouncle.fr,BMW,M4,BMW M4 (F83) 431 M DKG7,2016,37990,Petrol,Automatic,431,317,EUR,54990,63176.0,3000.0,,,"GPS, Headup display",Auto-selection.com,,,,,203.0,418.0,,
853645,autouncle.fr,Porsche,Boxster,Porsche Boxster 2.0 300 ch,2016,12700,Petrol,Manual,299,219,EUR,53700,61378.0,2000.0,,,"Aircon, Stop&Go, ESP, Traction control, Xenon headlights, Sport package, Sport seats, Rain sensor, Distance control, One owner",Auto-selection.com,,,6.9,,158.0,1636.0,,
853643,autouncle.fr,Porsche,Boxster,Porsche Boxster 2.0 300 ch pdk,2016,36000,Petrol,Manual,299,219,EUR,52990,58650.0,2000.0,,,"Climate control, Parking sensor, Stop&Go, GPS, ESP, Traction control, Xenon headlights, Electric seat, Sport seats, Rain sensor, Distance control, One owner",Auto-selection.com,,,6.9,,158.0,1636.0,,
682216,autouncle.fr,Porsche,Boxster,Porsche Boxster 2.0 300 ch,2016,17400,Petrol,Manual,299,219,EUR,52500,60828.0,2000.0,,,"Climate control, Stop&Go, ESP, Traction control, Xenon headlights, Electric seat, Sport seats, One owner",Auto-selection.com,,,6.9,,158.0,1652.0,,
16360339,autouncle.fr,BMW,M4,BMW M4 CABRIOLET 6 cylindres 3.0L BI TURBO,2016,31686,Petrol,Automatic,431,317,EUR,59900,67095.0,3000.0,,,"4-wheel drive, Full leather, Climate control, Parking sensor, GPS, ESP, Traction control, Xenon headlights, Sport package, Electric seat, Sport seats",Auto-selection.com,,,,,203.0,2.0,,
16333960,autouncle.fr,BMW,M4,BMW M4 431 ch M BVA,2016,42326,Petrol,Automatic,431,317,EUR,53400,61498.0,3000.0,,,"Climate control, Parking sensor, Stop&Go, GPS, ESP, Traction control, Xenon headlights, Headup display, Sport package, Electric seat, Sport seats, Rain sensor, Distance control",Auto-selection.com,,,,,0.0,6.0,,
16333878,autouncle.fr,Mercedes,C63S AMG,Mercedes C63S AMG AMG,2016,79740,Petrol,Automatic,510,375,EUR,52500,60437.0,4000.0,,,"4-wheel drive, Glass roof, Climate control, Parking sensor, Sunroof, Stop&Go, Lane warning, Isofix, GPS, ESP, Traction control, Headup display, Sport package, Electric seat, Auto dimming mirror, Sport seats, Rain sensor, Distance control",Auto-selection.com,,,,,0.0,6.0,,
16326211,autouncle.fr,Porsche,Macan GTS,Porsche Macan GTS 3.0L V6 360Ch,2016,61000,Petrol,Automatic,360,264,EUR,54900,59320.0,3000.0,,,"Glass roof, Climate control, Parking sensor, Sunroof, Stop&Go, Lane warning, Isofix, GPS, ESP, Traction control, Xenon headlights, Electric seat, Sport seats, Rain sensor",Auto-selection.com,,,,,0.0,9.0,,
15910370,autouncle.fr,Mercedes,G63 AMG,Mercedes G63 AMG AMG Long A,2016,43444,Petrol,Automatic,571,419,EUR,80000,88769.0,5500.0,,,,Autoscout24,,,13.8,,0.0,83.0,,
15971173,autouncle.fr,Mercedes,AMG GT,Mercedes AMG GT Coupé 522 ch BA7 S,2016,39900,Petrol,Automatic,510,375,EUR,79997,87396.0,4000.0,,,,Autoscout24,,,,,0.0,68.0,,
16296687,autouncle.fr,Porsche,Cayman GTS,Porsche Cayman GTS ,2016,84000,Petrol,Automatic,340,250,EUR,74000,79353.0,3400.0,,,"Aircon, GPS, ESP, Traction control, Sport package, Electric seat, Sport seats, Distance control",Autoscout24,,,,,0.0,15.0,,
13235799,autouncle.fr,Porsche,911 Carrera,Porsche 911 Carrera Coupé 3.0i 370 PDK,2016,53000,Petrol,Automatic,370,272,EUR,89900,99668.0,3000.0,,,"Glass roof, Climate control, Parking sensor, Sunroof, Stop&Go, GPS, ESP, Traction control, Xenon headlights, Electric seat, Auto dimming mirror, Sport seats, Distance control",Autoscout24,,,7.4,,169.0,447.0,,
15978096,autouncle.fr,Porsche,Cayman GT4,Porsche Cayman GT4 Cayman II (981) 3.8 385ch GT4,2016,35500,Petrol,Manual,385,283,EUR,88981,95827.0,3800.0,,,,Autoscout24,,,10.3,,238.0,68.0,,
16273573,autouncle.fr,Audi,RS6,Audi RS6 Avant Performance V8 4.0 TFSI 605 Quattro Tiptronic 8,2016,48860,Petrol,Automatic,605,444,EUR,74990,81772.0,4000.0,,,4-wheel drive,Auto-selection.com,,,9.6,,223.0,19.0,,
